Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time,Bike_flow,CPU time=,96.12034893035889
Ex 7,53580479.68255289,30000.0,2677.5239841276443,[1 0 0 0 0 0],[1 4 3],0.18481159210205078,"{'N001': {'N002': 120.11355136498047, 'N003': 113.0903041430171}}"
Ex 7,53694569.98669591,31000.0,2683.1784993347956,[1 0 0 0 0 0],[1 4 4],0.18496346473693848,"{'N001': {'N002': 120.11355136498047, 'N003': 113.0903041430171}}"
Ex 7,51041188.88571522,15000.0,2551.309444285761,[0 1 0 0 0 0],[0 0 0],0.020214319229125977,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52192221.61533046,21000.0,2608.561080766523,[0 1 0 0 0 0],[1 2 0],0.09008646011352539,"{'N001': {'N002': 138.7630046808529, 'N003': 0}}"
Ex 7,52331984.62001131,22000.0,2615.4992310005655,[0 1 0 0 0 0],[1 4 0],0.08504748344421387,"{'N001': {'N002': 138.7630046808529, 'N003': 0}}"
Ex 7,52366766.87605948,21000.0,2617.288343802974,[0 1 0 0 0 0],[1 0 3],0.26477694511413574,"{'N001': {'N002': 0, 'N003': 115.23893429981945}}"
Ex 7,52483005.8103593,22000.0,2623.050290517965,[0 1 0 0 0 0],[1 0 4],0.24003386497497559,"{'N001': {'N002': 0, 'N003': 115.23893429981945}}"
Ex 7,53506658.96255158,24000.0,2674.132948127579,[0 1 0 0 0 0],[1 2 3],0.06510329246520996,"{'N001': {'N002': 136.41857665585908, 'N003': 108.98755289563432}}"
Ex 7,53616646.51544721,25000.0,2679.5823257723605,[0 1 0 0 0 0],[1 2 4],0.05972623825073242,"{'N001': {'N002': 136.41857665585908, 'N003': 108.98755289563432}}"
Ex 7,53644077.539207436,25000.0,2680.953876960372,[0 1 0 0 0 0],[1 4 3],0.06027674674987793,"{'N001': {'N002': 136.41857665585908, 'N003': 108.98755289563432}}"
Ex 7,53754065.09210307,26000.0,2686.4032546051535,[0 1 0 0 0 0],[1 4 4],0.06464552879333496,"{'N001': {'N002': 136.41857665585908, 'N003': 108.98755289563432}}"
Ex 7,48944921.34013338,15000.0,2446.496067006669,[0 0 1 0 0 0],[0 0 0],0.015244483947753906,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50526479.96777654,21000.0,2525.273998388827,[0 0 1 0 0 0],[1 2 0],0.2148749828338623,"{'N001': {'N002': 124.57641605357726, 'N003': 0}}"
Ex 7,50652056.383830115,22000.0,2531.5028191915058,[0 0 1 0 0 0],[1 4 0],0.2052476406097412,"{'N001': {'N002': 124.57641605357726, 'N003': 0}}"
Ex 7,50511455.230929375,21000.0,2524.5227615464687,[0 0 1 0 0 0],[1 0 3],0.08494973182678223,"{'N001': {'N002': 0, 'N003': 97.89118775109645}}"
Ex 7,50610346.41868047,22000.0,2529.4173209340233,[0 0 1 0 0 0],[1 0 4],0.08470916748046875,"{'N001': {'N002': 0, 'N003': 97.89118775109645}}"
Ex 7,52009044.85324924,24000.0,2599.252242662462,[0 0 1 0 0 0],[1 2 3],0.1349184513092041,"{'N001': {'N002': 117.37479447947501, 'N003': 93.431478494266}}"
Ex 7,52103476.331743516,25000.0,2603.9238165871757,[0 0 1 0 0 0],[1 2 4],0.13524603843688965,"{'N001': {'N002': 117.37479447947501, 'N003': 93.431478494266}}"
Ex 7,52127419.64772871,25000.0,2605.1209823864356,[0 0 1 0 0 0],[1 4 3],0.13509488105773926,"{'N001': {'N002': 117.37479447947501, 'N003': 93.431478494266}}"
Ex 7,52221851.12622299,26000.0,2609.7925563111494,[0 0 1 0 0 0],[1 4 4],0.12492966651916504,"{'N001': {'N002': 117.37479447947501, 'N003': 93.431478494266}}"
Ex 7,48958529.116418034,15000.0,2447.1764558209015,[0 0 0 1 0 0],[0 0 0],0.019811630249023438,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50547928.373586155,21000.0,2526.3464186793076,[0 0 0 1 0 0],[1 2 0],0.28507423400878906,"{'N001': {'N002': 124.54742966769716, 'N003': 0}}"
Ex 7,50673475.803253844,22000.0,2532.573790162692,[0 0 0 1 0 0],[1 4 0],0.27488255500793457,"{'N001': {'N002': 124.54742966769716, 'N003': 0}}"
Ex 7,50415030.346246265,21000.0,2519.701517312313,[0 0 0 1 0 0],[1 0 3],0.20022153854370117,"{'N001': {'N002': 0, 'N003': 111.32017850798088}}"
Ex 7,50527350.52475425,22000.0,2525.2675262377124,[0 0 0 1 0 0],[1 0 4],0.19485735893249512,"{'N001': {'N002': 0, 'N003': 111.32017850798088}}"
Ex 7,51960907.667831,24000.0,2596.84538339155,[0 0 0 1 0 0],[1 2 3],0.28516125679016113,"{'N001': {'N002': 117.56942161314525, 'N003': 106.04960670291156}}"
Ex 7,52067957.27453393,25000.0,2602.1478637266964,[0 0 0 1 0 0],[1 2 4],0.27503395080566406,"{'N001': {'N002': 117.56942161314525, 'N003': 106.04960670291156}}"
Ex 7,52079477.08944415,25000.0,2602.7238544722077,[0 0 0 1 0 0],[1 4 3],0.274914026260376,"{'N001': {'N002': 117.56942161314525, 'N003': 106.04960670291156}}"
Ex 7,52186526.69614706,26000.0,2608.026334807353,[0 0 0 1 0 0],[1 4 4],0.2750210762023926,"{'N001': {'N002': 117.56942161314525, 'N003': 106.04960670291156}}"
Ex 7,48970785.34981135,15000.0,2447.7892674905675,[0 0 0 0 1 0],[0 0 0],0.01521611213684082,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50329791.95487244,21000.0,2515.439597743622,[0 0 0 0 1 0],[1 2 0],0.09990620613098145,"{'N001': {'N002': 142.8398760382317, 'N003': 0}}"
Ex 7,50473631.83091067,22000.0,2522.5815915455332,[0 0 0 0 1 0],[1 4 0],0.10480761528015137,"{'N001': {'N002': 142.8398760382317, 'N003': 0}}"
Ex 7,50534763.37759467,21000.0,2525.6881688797334,[0 0 0 0 1 0],[1 0 3],0.11995100975036621,"{'N001': {'N002': 0, 'N003': 97.62203725622223}}"
Ex 7,50633385.41485088,22000.0,2530.569270742544,[0 0 0 0 1 0],[1 0 4],0.12500619888305664,"{'N001': {'N002': 0, 'N003': 97.62203725622223}}"
Ex 7,51859393.16604838,24000.0,2591.769658302419,[0 0 0 0 1 0],[1 2 3],0.07998991012573242,"{'N001': {'N002': 134.5060300950725, 'N003': 93.80182849621505}}"
Ex 7,51954194.994544595,25000.0,2596.45974972723,[0 0 0 0 1 0],[1 2 4],0.08032584190368652,"{'N001': {'N002': 134.5060300950725, 'N003': 93.80182849621505}}"
Ex 7,51994899.19614345,25000.0,2598.4949598071726,[0 0 0 0 1 0],[1 4 3],0.08490943908691406,"{'N001': {'N002': 134.5060300950725, 'N003': 93.80182849621505}}"
Ex 7,52089701.024639666,26000.0,2603.1850512319834,[0 0 0 0 1 0],[1 4 4],0.07969784736633301,"{'N001': {'N002': 134.5060300950725, 'N003': 93.80182849621505}}"
Ex 7,48952956.50530939,20000.0,2446.6478252654692,[0 0 0 0 0 1],[0 0 0],0.010063409805297852,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50533633.7683108,26000.0,2525.38168841554,[0 0 0 0 0 1],[1 2 0],0.21507763862609863,"{'N001': {'N002': 124.55005630057576, 'N003': 0}}"
Ex 7,50659183.82461137,27000.0,2531.6091912305687,[0 0 0 0 0 1],[1 4 0],0.20505976676940918,"{'N001': {'N002': 124.55005630057576, 'N003': 0}}"
Ex 7,50366414.84024229,26000.0,2517.0207420121146,[0 0 0 0 0 1],[1 0 3],0.08513140678405762,"{'N001': {'N002': 0, 'N003': 116.59506275807153}}"
Ex 7,50484009.90300036,27000.0,2522.850495150018,[0 0 0 0 0 1],[1 0 4],0.0847022533416748,"{'N001': {'N002': 0, 'N003': 116.59506275807153}}"
Ex 7,51893201.15517527,29000.0,2593.2100577587635,[0 0 0 0 0 1],[1 2 3],0.06022238731384277,"{'N001': {'N002': 118.23316482767207, 'N003': 111.5091111479223}}"
Ex 7,52005710.2663232,30000.0,2598.78551331616,[0 0 0 0 0 1],[1 2 4],0.059690237045288086,"{'N001': {'N002': 118.23316482767207, 'N003': 111.5091111479223}}"
Ex 7,52012434.32000294,30000.0,2599.121716000147,[0 0 0 0 0 1],[1 4 3],0.06021475791931152,"{'N001': {'N002': 118.23316482767207, 'N003': 111.5091111479223}}"
Ex 7,52124943.431150876,31000.0,2604.6971715575437,[0 0 0 0 0 1],[1 4 4],0.0702052116394043,"{'N001': {'N002': 118.23316482767207, 'N003': 111.5091111479223}}"
Ex 7,53500096.28306055,35000.0,2673.2548141530274,[1 1 0 0 0 0],[0 0 0],0.019620656967163086,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,54413829.71209938,41000.0,2718.641485604969,[1 1 0 0 0 0],[1 2 0],0.15521860122680664,"{'N001': {'N002': 147.87043797396086, 'N003': 0}}"
Ex 7,54562700.15007334,42000.0,2726.035007503667,[1 1 0 0 0 0],[1 4 0],0.14988923072814941,"{'N001': {'N002': 147.87043797396086, 'N003': 0}}"
Ex 7,54523982.29154657,41000.0,2724.1491145773284,[1 1 0 0 0 0],[1 0 3],0.09020638465881348,"{'N001': {'N002': 0, 'N003': 123.66809130430889}}"
Ex 7,54648650.38285088,42000.0,2730.332519142544,[1 1 0 0 0 0],[1 0 4],0.08473968505859375,"{'N001': {'N002': 0, 'N003': 123.66809130430889}}"
Ex 7,55448244.53774467,44000.0,2770.2122268872336,[1 1 0 0 0 0],[1 2 3],0.05517840385437012,"{'N001': {'N002': 138.7461381528012, 'N003': 115.68370963524066}}"
Ex 7,55564928.24737992,45000.0,2775.996412368996,[1 1 0 0 0 0],[1 2 4],0.059732675552368164,"{'N001': {'N002': 138.7461381528012, 'N003': 115.68370963524066}}"
Ex 7,55587990.67589747,45000.0,2777.1495337948736,[1 1 0 0 0 0],[1 4 3],0.06035780906677246,"{'N001': {'N002': 138.7461381528012, 'N003': 115.68370963524066}}"
Ex 7,55704674.38553272,46000.0,2782.933719276636,[1 1 0 0 0 0],[1 4 4],0.05970025062561035,"{'N001': {'N002': 138.7461381528012, 'N003': 115.68370963524066}}"
Ex 7,50820630.27270879,35000.0,2539.2815136354393,[1 0 1 0 0 0],[0 0 0],0.020283222198486328,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,51997334.66919864,41000.0,2597.816733459932,[1 0 1 0 0 0],[1 2 0],0.264904260635376,"{'N001': {'N002': 144.39841250573073, 'N003': 0}}"
Ex 7,52142733.08170436,42000.0,2605.0366540852183,[1 0 1 0 0 0],[1 4 0],0.24997210502624512,"{'N001': {'N002': 144.39841250573073, 'N003': 0}}"
Ex 7,52088681.77992978,41000.0,2602.384088996489,[1 0 1 0 0 0],[1 0 3],0.25000810623168945,"{'N001': {'N002': 0, 'N003': 119.52335837811886}}"
Ex 7,52209205.1383079,42000.0,2608.360256915395,[1 0 1 0 0 0],[1 0 4],0.2548980712890625,"{'N001': {'N002': 0, 'N003': 119.52335837811886}}"
Ex 7,53267623.46475191,44000.0,2661.1811732375954,[1 0 1 0 0 0],[1 2 3],0.1849970817565918,"{'N001': {'N002': 136.7494654085934, 'N003': 113.56939874253334}}"
Ex 7,53382192.86349445,45000.0,2666.8596431747224,[1 0 1 0 0 0],[1 2 4],0.18502545356750488,"{'N001': {'N002': 136.7494654085934, 'N003': 113.56939874253334}}"
Ex 7,53405372.9301605,45000.0,2668.018646508025,[1 0 1 0 0 0],[1 4 3],0.1852099895477295,"{'N001': {'N002': 136.7494654085934, 'N003': 113.56939874253334}}"
Ex 7,53519942.32890304,46000.0,2673.697116445152,[1 0 1 0 0 0],[1 4 4],0.17770028114318848,"{'N001': {'N002': 136.7494654085934, 'N003': 113.56939874253334}}"
Ex 7,50805797.26003754,35000.0,2538.539863001877,[1 0 0 1 0 0],[0 0 0],0.012095928192138672,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52219968.83249001,41000.0,2608.9484416245004,[1 0 0 1 0 0],[1 2 0],0.2849147319793701,"{'N001': {'N002': 128.25443362525124, 'N003': 0}}"
Ex 7,52349223.26611526,42000.0,2615.361163305763,[1 0 0 1 0 0],[1 4 0],0.28997278213500977,"{'N001': {'N002': 128.25443362525124, 'N003': 0}}"
Ex 7,51886424.55736533,41000.0,2592.2712278682666,[1 0 0 1 0 0],[1 0 3],0.32513856887817383,"{'N001': {'N002': 0, 'N003': 135.58299667880428}}"
Ex 7,52023007.554044135,42000.0,2599.050377702207,[1 0 0 1 0 0],[1 0 4],0.32268214225769043,"{'N001': {'N002': 0, 'N003': 135.58299667880428}}"
Ex 7,53271418.403873675,44000.0,2661.3709201936836,[1 0 0 1 0 0],[1 2 3],0.2574162483215332,"{'N001': {'N002': 120.50872746925604, 'N003': 128.5670011206534}}"
Ex 7,53400985.404994324,45000.0,2667.7992702497163,[1 0 0 1 0 0],[1 2 4],0.2850329875946045,"{'N001': {'N002': 120.50872746925604, 'N003': 128.5670011206534}}"
Ex 7,53392927.131342925,45000.0,2667.396356567146,[1 0 0 1 0 0],[1 4 3],0.26477885246276855,"{'N001': {'N002': 120.50872746925604, 'N003': 128.5670011206534}}"
Ex 7,53522494.132463574,46000.0,2673.824706623179,[1 0 0 1 0 0],[1 4 4],0.2750966548919678,"{'N001': {'N002': 120.50872746925604, 'N003': 128.5670011206534}}"
Ex 7,50868165.80623291,35000.0,2541.6582903116455,[1 0 0 0 1 0],[0 0 0],0.01858234405517578,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52029374.25909974,41000.0,2599.418712954987,[1 0 0 0 1 0],[1 2 0],0.336306095123291,"{'N001': {'N002': 145.6879451929012, 'N003': 0}}"
Ex 7,52176062.20429264,42000.0,2606.703110214632,[1 0 0 0 1 0],[1 4 0],0.3498399257659912,"{'N001': {'N002': 145.6879451929012, 'N003': 0}}"
Ex 7,52127090.81709445,41000.0,2604.3045408547227,[1 0 0 0 1 0],[1 0 3],0.2749645709991455,"{'N001': {'N002': 0, 'N003': 119.96563917264557}}"
Ex 7,52248056.456267096,42000.0,2610.302822813355,[1 0 0 0 1 0],[1 0 4],0.27028965950012207,"{'N001': {'N002': 0, 'N003': 119.96563917264557}}"
Ex 7,53314500.891976334,44000.0,2663.5250445988167,[1 0 0 0 1 0],[1 2 3],0.33492612838745117,"{'N001': {'N002': 137.07393921268448, 'N003': 112.98580431028957}}"
Ex 7,53428486.69628662,45000.0,2669.174334814331,[1 0 0 0 1 0],[1 2 4],0.33008766174316406,"{'N001': {'N002': 137.07393921268448, 'N003': 112.98580431028957}}"
Ex 7,53452574.831189014,45000.0,2670.3787415594506,[1 0 0 0 1 0],[1 4 3],0.33001160621643066,"{'N001': {'N002': 137.07393921268448, 'N003': 112.98580431028957}}"
Ex 7,53566560.63549931,46000.0,2676.0280317749657,[1 0 0 0 1 0],[1 4 4],0.33959317207336426,"{'N001': {'N002': 137.07393921268448, 'N003': 112.98580431028957}}"
Ex 7,50833496.998327866,40000.0,2539.674849916393,[1 0 0 0 0 1],[0 0 0],0.02029109001159668,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52230625.155909486,46000.0,2609.2312577954744,[1 0 0 0 0 1],[1 2 0],0.21488070487976074,"{'N001': {'N002': 128.83649885978267, 'N003': 0}}"
Ex 7,52360461.65476927,47000.0,2615.6730827384636,[1 0 0 0 0 1],[1 4 0],0.20500493049621582,"{'N001': {'N002': 128.83649885978267, 'N003': 0}}"
Ex 7,52097945.03619528,46000.0,2602.5972518097637,[1 0 0 0 0 1],[1 0 3],0.2552199363708496,"{'N001': {'N002': 0, 'N003': 119.53468285696974}}"
Ex 7,52218479.71905225,47000.0,2608.5739859526125,[1 0 0 0 0 1],[1 0 4],0.2550687789916992,"{'N001': {'N002': 0, 'N003': 119.53468285696974}}"
Ex 7,53484134.77105504,49000.0,2671.7567385527523,[1 0 0 0 0 1],[1 2 3],0.1750650405883789,"{'N001': {'N002': 120.09142701814655, 'N003': 113.1518561338236}}"
Ex 7,53598286.62718886,50000.0,2677.414331359443,[1 0 0 0 0 1],[1 2 4],0.18991708755493164,"{'N001': {'N002': 120.09142701814655, 'N003': 113.1518561338236}}"
Ex 7,53605226.198073186,50000.0,2677.7613099036594,[1 0 0 0 0 1],[1 4 3],0.18487977981567383,"{'N001': {'N002': 120.09142701814655, 'N003': 113.1518561338236}}"
Ex 7,53719378.05420701,51000.0,2683.4189027103507,[1 0 0 0 0 1],[1 4 4],0.18501520156860352,"{'N001': {'N002': 120.09142701814655, 'N003': 113.1518561338236}}"
Ex 7,51061630.48685923,30000.0,2551.5815243429615,[0 1 1 0 0 0],[0 0 0],0.015288829803466797,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52210119.65014983,36000.0,2608.7059825074916,[0 1 1 0 0 0],[1 2 0],0.08986496925354004,"{'N001': {'N002': 138.79348031483738, 'N003': 0}}"
Ex 7,52349913.130464666,37000.0,2615.6456565232334,[0 1 1 0 0 0],[1 4 0],0.0946049690246582,"{'N001': {'N002': 138.79348031483738, 'N003': 0}}"
Ex 7,52396334.48168139,36000.0,2618.0167240840697,[0 1 1 0 0 0],[1 0 3],0.2350783348083496,"{'N001': {'N002': 0, 'N003': 115.68919137911924}}"
Ex 7,52513023.67306051,37000.0,2623.8011836530254,[0 1 1 0 0 0],[1 0 4],0.2300114631652832,"{'N001': {'N002': 0, 'N003': 115.68919137911924}}"
Ex 7,53563452.42449522,39000.0,2676.222621224761,[0 1 1 0 0 0],[1 2 3],0.14497780799865723,"{'N001': {'N002': 138.09399457887793, 'N003': 110.72305178851603}}"
Ex 7,53675175.47628374,40000.0,2681.758773814187,[0 1 1 0 0 0],[1 2 4],0.14536118507385254,"{'N001': {'N002': 138.09399457887793, 'N003': 110.72305178851603}}"
Ex 7,53702546.419074096,40000.0,2683.127320953705,[0 1 1 0 0 0],[1 4 3],0.13985371589660645,"{'N001': {'N002': 138.09399457887793, 'N003': 110.72305178851603}}"
Ex 7,53814269.47086261,41000.0,2688.6634735431307,[0 1 1 0 0 0],[1 4 4],0.13982534408569336,"{'N001': {'N002': 138.09399457887793, 'N003': 110.72305178851603}}"
Ex 7,51105502.30259323,30000.0,2553.7751151296616,[0 1 0 1 0 0],[0 0 0],0.018514394760131836,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52256292.81048726,36000.0,2611.014640524363,[0 1 0 1 0 0],[1 2 0],0.10635709762573242,"{'N001': {'N002': 140.8734537061827, 'N003': 0}}"
Ex 7,52398166.264193445,37000.0,2618.058313209672,[0 1 0 1 0 0],[1 4 0],0.10491561889648438,"{'N001': {'N002': 140.8734537061827, 'N003': 0}}"
Ex 7,52419620.772214875,36000.0,2619.1810386107436,[0 1 0 1 0 0],[1 0 3],0.26024675369262695,"{'N001': {'N002': 0, 'N003': 114.9792217227507}}"
Ex 7,52535599.99393763,37000.0,2624.929999696881,[0 1 0 1 0 0],[1 0 4],0.26009535789489746,"{'N001': {'N002': 0, 'N003': 114.9792217227507}}"
Ex 7,53576545.2536304,39000.0,2676.87726268152,[0 1 0 1 0 0],[1 2 3],0.0648043155670166,"{'N001': {'N002': 137.2006138056946, 'N003': 109.52528908694319}}"
Ex 7,53687070.54271734,40000.0,2682.353527135867,[0 1 0 1 0 0],[1 2 4],0.0701303482055664,"{'N001': {'N002': 137.2006138056946, 'N003': 109.52528908694319}}"
Ex 7,53714745.867436096,40000.0,2683.7372933718048,[0 1 0 1 0 0],[1 4 3],0.05983233451843262,"{'N001': {'N002': 137.2006138056946, 'N003': 109.52528908694319}}"
Ex 7,53825271.156523034,41000.0,2689.213557826152,[0 1 0 1 0 0],[1 4 4],0.06504058837890625,"{'N001': {'N002': 137.2006138056946, 'N003': 109.52528908694319}}"
Ex 7,51061362.2677599,30000.0,2551.568113387995,[0 1 0 0 1 0],[0 0 0],0.015292882919311523,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,51909921.95694998,36000.0,2593.696097847499,[0 1 0 0 1 0],[1 2 0],0.09471726417541504,"{'N001': {'N002': 163.37641992268604, 'N003': 0}}"
Ex 7,52074298.376872666,37000.0,2601.8649188436334,[0 1 0 0 1 0],[1 4 0],0.08494377136230469,"{'N001': {'N002': 163.37641992268604, 'N003': 0}}"
Ex 7,52402822.29202343,36000.0,2618.3411146011713,[0 1 0 0 1 0],[1 0 3],0.35506296157836914,"{'N001': {'N002': 0, 'N003': 115.06750376322128}}"
Ex 7,52518889.79578665,37000.0,2624.0944897893323,[0 1 0 0 1 0],[1 0 4],0.36025452613830566,"{'N001': {'N002': 0, 'N003': 115.06750376322128}}"
Ex 7,53264429.18076263,39000.0,2661.2714590381315,[0 1 0 0 1 0],[1 2 3],0.23468327522277832,"{'N001': {'N002': 156.06628506371237, 'N003': 109.13134164401082}}"
Ex 7,53374560.52240664,40000.0,2666.728026120332,[0 1 0 0 1 0],[1 2 4],0.2401885986328125,"{'N001': {'N002': 156.06628506371237, 'N003': 109.13134164401082}}"
Ex 7,53421495.46582634,40000.0,2669.074773291317,[0 1 0 0 1 0],[1 4 3],0.2348024845123291,"{'N001': {'N002': 156.06628506371237, 'N003': 109.13134164401082}}"
Ex 7,53531626.80747035,41000.0,2674.5313403735177,[0 1 0 0 1 0],[1 4 4],0.24022579193115234,"{'N001': {'N002': 156.06628506371237, 'N003': 109.13134164401082}}"
Ex 7,51064996.49255594,35000.0,2551.499824627797,[0 1 0 0 0 1],[0 0 0],0.010175704956054688,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52215441.11374464,41000.0,2608.722055687232,[0 1 0 0 0 1],[1 2 0],0.09973835945129395,"{'N001': {'N002': 138.7701582804724, 'N003': 0}}"
Ex 7,52355211.272025116,42000.0,2615.660563601256,[0 1 0 0 0 1],[1 4 0],0.08985090255737305,"{'N001': {'N002': 138.7701582804724, 'N003': 0}}"
Ex 7,52105671.528481916,41000.0,2603.2335764240956,[0 1 0 0 0 1],[1 0 3],0.23035979270935059,"{'N001': {'N002': 0, 'N003': 137.6674262484422}}"
Ex 7,52244338.954730354,42000.0,2610.116947736518,[0 1 0 0 0 1],[1 0 4],0.23479366302490234,"{'N001': {'N002': 0, 'N003': 137.6674262484422}}"
Ex 7,53307306.23157431,44000.0,2663.165311578716,[0 1 0 0 0 1],[1 2 3],0.13495612144470215,"{'N001': {'N002': 138.72074241272296, 'N003': 131.21878839720415}}"
Ex 7,53439525.01997153,45000.0,2669.7262509985762,[0 1 0 0 0 1],[1 2 4],0.1401057243347168,"{'N001': {'N002': 138.72074241272296, 'N003': 131.21878839720415}}"
Ex 7,53447026.97398704,45000.0,2670.101348699352,[0 1 0 0 0 1],[1 4 3],0.1346907615661621,"{'N001': {'N002': 138.72074241272296, 'N003': 131.21878839720415}}"
Ex 7,53579245.76238424,46000.0,2676.662288119212,[0 1 0 0 0 1],[1 4 4],0.13509559631347656,"{'N001': {'N002': 138.72074241272296, 'N003': 131.21878839720415}}"
Ex 7,48979930.783145286,30000.0,2447.496539157264,[0 0 1 1 0 0],[0 0 0],0.01514887809753418,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50565887.892204724,36000.0,2526.494394610236,[0 0 1 1 0 0],[1 2 0],0.27977991104125977,"{'N001': {'N002': 124.57685800298991, 'N003': 0}}"
Ex 7,50691464.750207715,37000.0,2532.723237510386,[0 0 1 1 0 0],[1 4 0],0.29538416862487793,"{'N001': {'N002': 124.57685800298991, 'N003': 0}}"
Ex 7,50436060.889912054,36000.0,2520.003044495603,[0 0 1 1 0 0],[1 0 3],0.1948070526123047,"{'N001': {'N002': 0, 'N003': 111.35089129832014}}"
Ex 7,50548411.78121037,37000.0,2525.5705890605186,[0 0 1 1 0 0],[1 0 4],0.17973542213439941,"{'N001': {'N002': 0, 'N003': 111.35089129832014}}"
Ex 7,51978857.3362331,39000.0,2596.992866811655,[0 0 1 1 0 0],[1 2 3],0.331740140914917,"{'N001': {'N002': 117.60173219004388, 'N003': 106.05212228437098}}"
Ex 7,52085909.45851747,40000.0,2602.2954729258736,[0 0 1 1 0 0],[1 2 4],0.293703556060791,"{'N001': {'N002': 117.60173219004388, 'N003': 106.05212228437098}}"
Ex 7,52097459.06842314,40000.0,2602.872953421157,[0 0 1 1 0 0],[1 4 3],0.27470970153808594,"{'N001': {'N002': 117.60173219004388, 'N003': 106.05212228437098}}"
Ex 7,52204511.19070751,41000.0,2608.1755595353757,[0 0 1 1 0 0],[1 4 4],0.2702503204345703,"{'N001': {'N002': 117.60173219004388, 'N003': 106.05212228437098}}"
Ex 7,48995220.990329705,30000.0,2448.2610495164854,[0 0 1 0 1 0],[0 0 0],0.014842033386230469,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50349825.68495368,36000.0,2515.691284247684,[0 0 1 0 1 0],[1 2 0],0.1058199405670166,"{'N001': {'N002': 142.89385075704072, 'N003': 0}}"
