Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,Best_iter,CPU_time,TM,SM,LO,L1,L2,L3,L4,L5,L6,L7,bike flow,acc_time,total_generations
Ex 5,1613476377.0100086,202700,80663.68385050043,"[0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",[0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0],303,301.2513997554779,"{'L0': {'L0': 2, 'L1': 1, 'L2': 1, 'L3': 3, 'L4': 2, 'L5': 3, 'L6': 2, 'L7': 1}, 'L1': {'L0': 1, 'L1': 1, 'L2': 3, 'L3': 2, 'L4': 1, 'L5': 1, 'L6': 3, 'L7': 1}, 'L2': {'L0': 1, 'L1': 2, 'L2': 1, 'L3': 2, 'L4': 1, 'L5': 2, 'L6': 1, 'L7': 4}, 'L3': {'L0': 2, 'L1': 1, 'L2': 3, 'L3': 1, 'L4': 2, 'L5': 1, 'L6': 1, 'L7': 1}, 'L4': {'L0': 4, 'L1': 2, 'L2': 1, 'L3': 2, 'L4': 1, 'L5': 1, 'L6': 3, 'L7': 1}, 'L5': {'L0': 3, 'L1': 4, 'L2': 3, 'L3': 3, 'L4': 1, 'L5': 1, 'L6': 1, 'L7': 1}, 'L6': {'L0': 2, 'L1': 1, 'L2': 1, 'L3': 1, 'L4': 1, 'L5': 4, 'L6': 1, 'L7': 1}, 'L7': {'L0': 2, 'L1': 1, 'L2': 1, 'L3': 1, 'L4': 2, 'L5': 2, 'L6': 1, 'L7': 1}}","{'L0': {'CONTINUE': 8, 'STOP': 6}, 'L1': {'CONTINUE': 6, 'STOP': 5}, 'L2': {'CONTINUE': 7, 'STOP': 4}, 'L3': {'CONTINUE': 5, 'STOP': 6}, 'L4': {'CONTINUE': 8, 'STOP': 2}, 'L5': {'CONTINUE': 10, 'STOP': 5}, 'L6': {'CONTINUE': 5, 'STOP': 3}, 'L7': {'CONTINUE': 4, 'STOP': 1}}",165,106,147,181,130,144,136,78,"{'N001': {'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N002': {'N001': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N022': 0}, 'N003': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N022': 0, 'N023': 0}, 'N004': {'N001': 0, 'N002': 0, 'N003': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N005': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 34.78831143855971, 'N012': 13.085418380675193, 'N013': 0, 'N014': 6.904275802559768, 'N015': 0, 'N016': 0, 'N017': 14.395321656085278, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}, 'N006': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N007': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N008': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N009': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N010': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N011': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 34.33053333617306, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N012': 105.1733343974088, 'N013': 0, 'N014': 130.11252271199987, 'N015': 0, 'N016': 0, 'N017': 74.33072982717853, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N012': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 12.645636113203093, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 104.69136040109849, 'N013': 0, 'N014': 51.58259834886429, 'N015': 0, 'N016': 0, 'N017': 39.818248927187184, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N013': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N014': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 6.868480907912033, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 130.56632812960905, 'N012': 52.03923988796154, 'N013': 0, 'N015': 0, 'N016': 0, 'N017': 51.25844990883883, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N015': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N016': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N017': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 14.830930752472243, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 73.73575594996615, 'N012': 40.42352177458334, 'N013': 0, 'N014': 51.65123959829322, 'N015': 0, 'N016': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N018': {'N001': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}, 'N019': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N020': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N021': {'N001': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N022': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N023': 0, 'N024': 0}, 'N023': {'N001': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N024': 0}, 'N024': {'N001': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}}","[0, 7, 8, 9, 19, 26, 29, 30, 36, 44, 49, 53, 54, 55, 59, 60, 66, 77, 94, 147, 240, 265, 281, 296, 303]",416
Ex 5,1619279148.1260073,171800,80955.36740630037,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",[0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0],241,301.8194673061371,"{'L0': {'L0': 1, 'L1': 1, 'L2': 1, 'L3': 2, 'L4': 1, 'L5': 1, 'L6': 1, 'L7': 3}, 'L1': {'L0': 1, 'L1': 1, 'L2': 3, 'L3': 1, 'L4': 2, 'L5': 1, 'L6': 1, 'L7': 1}, 'L2': {'L0': 2, 'L1': 1, 'L2': 1, 'L3': 2, 'L4': 1, 'L5': 1, 'L6': 2, 'L7': 1}, 'L3': {'L0': 1, 'L1': 1, 'L2': 2, 'L3': 1, 'L4': 1, 'L5': 2, 'L6': 1, 'L7': 1}, 'L4': {'L0': 1, 'L1': 1, 'L2': 1, 'L3': 1, 'L4': 1, 'L5': 2, 'L6': 1, 'L7': 3}, 'L5': {'L0': 2, 'L1': 1, 'L2': 1, 'L3': 1, 'L4': 1, 'L5': 1, 'L6': 1, 'L7': 1}, 'L6': {'L0': 1, 'L1': 2, 'L2': 2, 'L3': 1, 'L4': 1, 'L5': 1, 'L6': 1, 'L7': 1}, 'L7': {'L0': 1, 'L1': 1, 'L2': 1, 'L3': 1, 'L4': 2, 'L5': 1, 'L6': 1, 'L7': 2}}","{'L0': {'CONTINUE': 4, 'STOP': 2}, 'L1': {'CONTINUE': 4, 'STOP': 2}, 'L2': {'CONTINUE': 4, 'STOP': 3}, 'L3': {'CONTINUE': 3, 'STOP': 2}, 'L4': {'CONTINUE': 4, 'STOP': 2}, 'L5': {'CONTINUE': 2, 'STOP': 2}, 'L6': {'CONTINUE': 3, 'STOP': 1}, 'L7': {'CONTINUE': 3, 'STOP': 4}}",140,124,177,161,168,157,130,125,"{'N001': {'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N002': {'N001': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N022': 0}, 'N003': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N022': 0, 'N023': 0}, 'N004': {'N001': 0, 'N002': 0, 'N003': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N005': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}, 'N006': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 11.274502680371258, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 21.76450999887933, 'N021': 0, 'N022': 13.380179151106665, 'N023': 0, 'N024': 0}, 'N007': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N008': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N009': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N010': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N011': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N012': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N013': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 11.276650670885317, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 44.171429612948266, 'N021': 0, 'N022': 104.55966646503957, 'N023': 0, 'N024': 0}, 'N014': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N015': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N016': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N017': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N018': {'N001': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}, 'N019': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N020': {'N001': 0, 'N002': 0, 'N004': 0, 'N005': 0, 'N006': 21.67665964263303, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 43.648936546344125, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N021': 0, 'N022': 182.36437525226034, 'N023': 0, 'N024': 0}, 'N021': {'N001': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N022': 0, 'N023': 0, 'N024': 0}, 'N022': {'N001': 0, 'N002': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 13.226476879104405, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 103.95980395599503, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 180.8512440961653, 'N021': 0, 'N023': 0, 'N024': 0}, 'N023': {'N001': 0, 'N003': 0, 'N004': 0, 'N005': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N018': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N024': 0}, 'N024': {'N001': 0, 'N004': 0, 'N006': 0, 'N007': 0, 'N008': 0, 'N009': 0, 'N010': 0, 'N011': 0, 'N012': 0, 'N013': 0, 'N014': 0, 'N015': 0, 'N016': 0, 'N017': 0, 'N019': 0, 'N020': 0, 'N021': 0, 'N022': 0, 'N023': 0}}","[0, 5, 9, 10, 23, 25, 61, 67, 144, 177, 241]",421
